t,Man,MV,MVP,MVI,MVD,MVFF,SP,PV,DV
2.900000000000000000e+01,1.000000000000000000e+00,5.499999999999999289e+01,5.961232476410711456e+01,-9.679826188593633418e+00,5.067501424486517969e+00,0.000000000000000000e+00,4.800000000000000000e+01,3.375447366705798657e+01,5.000000000000000000e+01
3.000000000000000000e+01,1.000000000000000000e+00,5.500000000000000000e+01,5.924830809488675243e+01,-8.630345720015274225e+00,4.382037625128521796e+00,0.000000000000000000e+00,4.800000000000000000e+01,3.384256195080382668e+01,5.000000000000000000e+01
3.100000000000000000e+01,1.000000000000000000e+00,5.500000000000000000e+01,5.888194172463516907e+01,-7.623172629937009503e+00,3.741230905301840881e+00,0.000000000000000000e+00,4.800000000000000000e+01,3.393113978068308256e+01,5.000000000000000000e+01
3.200000000000000000e+01,1.000000000000000000e+00,5.500000000000000000e+01,5.851353929201134463e+01,-6.655860791795493725e+00,3.142321499784148653e+00,0.000000000000000000e+00,4.800000000000000000e+01,3.402013672575100145e+01,5.000000000000000000e+01
3.300000000000000000e+01,1.000000000000000000e+00,5.500000000000000000e+01,5.814339372506977810e+01,-5.726112682028440481e+00,2.582718956958662382e+00,0.000000000000000000e+00,4.800000000000000000e+01,3.410948702167669211e+01,5.000000000000000000e+01
3.400000000000000000e+01,1.000000000000000000e+00,5.500000000000000000e+01,5.777177854303660354e+01,-4.831770323373291376e+00,2.059991780336687839e+00,0.000000000000000000e+00,4.800000000000000000e+01,3.419912927732107732e+01,5.000000000000000000e+01
3.500000000000000000e+01,1.000000000000000000e+00,5.500000000000000000e+01,5.739894907667583368e+01,-3.970806778832453698e+00,1.571857702156620018e+00,0.000000000000000000e+00,4.800000000000000000e+01,3.428900619966543672e+01,5.000000000000000000e+01
3.600000000000000000e+01,1.000000000000000000e+00,5.500000000000000000e+01,5.702514361233402695e+01,-3.141318162936320491e+00,1.116174550602293314e+00,0.000000000000000000e+00,4.800000000000000000e+01,3.437906433594348954e+01,5.000000000000000000e+01
3.700000000000000000e+01,1.000000000000000000e+00,5.500000000000000000e+01,5.665058446443405415e+01,-2.341516138950030967e+00,6.909316745159768125e-01,0.000000000000000000e+00,4.800000000000000000e+01,3.446925383190179559e+01,5.000000000000000000e+01
3.800000000000000000e+01,1.000000000000000000e+00,5.500000000000000000e+01,5.627547898088982237e+01,-1.569720872561672920e+00,2.942418916718506638e-01,0.000000000000000000e+00,4.800000000000000000e+01,3.455952820518027835e+01,5.000000000000000000e+01
3.900000000000000000e+01,1.000000000000000000e+00,5.500000000000000000e+01,5.590002048563520987e+01,-8.243544143704228944e-01,-7.566607126478691603e-02,0.000000000000000000e+00,4.800000000000000000e+01,3.464984413286791209e+01,5.000000000000000000e+01
4.000000000000000000e+01,1.000000000000000000e+00,5.500000000000000000e+01,5.552438916219731624e+01,-1.039344851633439704e-01,-4.204546770339722683e-01,0.000000000000000000e+00,4.800000000000000000e+01,3.474016125234741992e+01,5.000000000000000000e+01
4.100000000000000000e+01,1.000000000000000000e+00,5.500000000000000000e+01,5.514875288199962711e+01,5.929313604565434881e-01,-7.416842424561705949e-01,0.000000000000000000e+00,4.800000000000000000e+01,3.483044197459843616e+01,5.000000000000000000e+01
4.200000000000000000e+01,1.000000000000000000e+00,5.500000000000000000e+01,5.477326798084943960e+01,1.267551215053034586e+00,-1.040819195902474181e+00,0.000000000000000000e+00,4.800000000000000000e+01,3.492065130918037141e+01,5.000000000000000000e+01
4.300000000000000000e+01,1.000000000000000000e+00,5.500000000000000000e+01,5.439807998684841550e+01,1.921153965523244578e+00,-1.319233952371660079e+00,0.000000000000000000e+00,4.800000000000000000e+01,3.501075670016493291e+01,5.000000000000000000e+01
4.400000000000000000e+01,1.000000000000000000e+00,5.500000000000000000e+01,5.402332430276264574e+01,2.554894126716285019e+00,-1.578218429478930762e+00,0.000000000000000000e+00,4.800000000000000000e+01,3.510072787233382741e+01,5.000000000000000000e+01
4.500000000000000000e+01,1.000000000000000000e+00,5.500000000000000000e+01,5.364912684569895873e+01,3.169856380546089536e+00,-1.818983226245048268e+00,0.000000000000000000e+00,4.800000000000000000e+01,3.519053668700011883e+01,5.000000000000000000e+01
4.600000000000000000e+01,1.000000000000000000e+00,5.500000000000000000e+01,5.327560464675566720e+01,3.767059838489386969e+00,-2.042664485245054173e+00,0.000000000000000000e+00,4.800000000000000000e+01,3.528015700685150335e+01,5.000000000000000000e+01
4.700000000000000000e+01,1.000000000000000000e+00,5.500000000000000000e+01,5.290286641315046978e+01,4.347462044274410964e+00,-2.250328457424880746e+00,0.000000000000000000e+00,4.800000000000000000e+01,3.536956456925179282e+01,5.000000000000000000e+01
4.800000000000000000e+01,1.000000000000000000e+00,5.500000000000000000e+01,5.253101305516990038e+01,4.911962732552048294e+00,-2.442975787721948233e+00,0.000000000000000000e+00,4.800000000000000000e+01,3.545873686747164300e+01,5.000000000000000000e+01
4.900000000000000000e+01,1.000000000000000000e+00,5.500000000000000000e+01,5.216013818014043579e+01,5.461407358380562016e+00,-2.621545538520997809e+00,0.000000000000000000e+00,4.800000000000000000e+01,3.554765303935309362e+01,5.000000000000000000e+01
5.000000000000000000e+01,1.000000000000000000e+00,5.500000000000000000e+01,5.179032855548179270e+01,5.996590411460601899e+00,-2.786918966942394604e+00,0.000000000000000000e+00,4.800000000000000000e+01,3.563629376294312578e+01,5.000000000000000000e+01
5.100000000000000000e+01,1.000000000000000000e+00,5.500000000000000000e+01,5.142166454277547416e+01,6.518258528210083114e+00,-2.939923070985557718e+00,0.000000000000000000e+00,4.800000000000000000e+01,3.572464115866061007e+01,5.000000000000000000e+01
5.200000000000000000e+01,1.000000000000000000e+00,5.500000000000000000e+01,5.105422050466042805e+01,7.027113413976088907e+00,-3.081333918636516955e+00,0.000000000000000000e+00,4.800000000000000000e+01,3.581267869758827516e+01,5.000000000000000000e+01
5.300000000000000000e+01,1.000000000000000000e+00,5.500000000000000000e+01,5.068806518625425639e+01,7.523814586935701598e+00,-3.211879773189957987e+00,0.000000000000000000e+00,4.800000000000000000e+01,3.590039111550674988e+01,5.000000000000000000e+01
5.400000000000000000e+01,1.000000000000000000e+00,5.499999999999999289e+01,5.032326207269264273e+01,8.008981954536441350e+00,-3.332244027229084971e+00,0.000000000000000000e+00,4.800000000000000000e+01,3.598776433231184768e+01,5.000000000000000000e+01
5.500000000000000000e+01,1.000000000000000000e+00,5.500000000000000000e+01,4.995986972427945005e+01,8.483198232670199346e+00,-3.443067956949649844e+00,0.000000000000000000e+00,4.800000000000000000e+01,3.607478537647842387e+01,5.000000000000000000e+01
5.600000000000000000e+01,1.000000000000000000e+00,5.500000000000000000e+01,4.959794209064772730e+01,8.947011217153985285e+00,-3.544953307801712139e+00,0.000000000000000000e+00,4.800000000000000000e+01,3.616144231425544575e+01,5.000000000000000000e+01
5.700000000000000000e+01,1.000000000000000000e+00,5.500000000000000000e+01,4.923752880524319409e+01,9.400935916512105806e+00,-3.638464721755299447e+00,0.000000000000000000e+00,4.800000000000000000e+01,3.624772418329644097e+01,5.000000000000000000e+01
5.800000000000000000e+01,1.000000000000000000e+00,5.500000000000000000e+01,4.887867546136062202e+01,9.845456554506823110e+00,-3.724132015867444689e+00,0.000000000000000000e+00,4.800000000000000000e+01,3.633362093044807750e+01,5.000000000000000000e+01
5.900000000000000000e+01,1.000000000000000000e+00,5.500000000000000000e+01,4.852142387088620268e+01,1.028102845035252955e+01,-3.802452321238732225e+00,0.000000000000000000e+00,4.800000000000000000e+01,3.641912335343690188e+01,5.000000000000000000e+01
6.000000000000000000e+01,1.000000000000000000e+00,5.500000000000000000e+01,4.816581230682719905e+01,1.070807978406609884e+01,-3.873892090893297446e+00,0.000000000000000000e+00,4.800000000000000000e+01,3.650422304621057634e+01,5.000000000000000000e+01
6.100000000000000000e+01,1.000000000000000000e+00,5.500000000000000000e+01,4.781187573064219265e+01,1.112701325395402741e+01,-3.938888984596219611e+00,0.000000000000000000e+00,4.800000000000000000e+01,3.658891234770507594e+01,5.000000000000000000e+01
6.200000000000000000e+01,1.000000000000000000e+00,5.500000000000000000e+01,4.745964600532248312e+01,1.153820763281065886e+01,-3.997853638133141985e+00,0.000000000000000000e+00,4.800000000000000000e+01,3.667318429382372358e+01,5.000000000000000000e+01
6.300000000000000000e+01,1.000000000000000000e+00,5.500000000000000000e+01,4.710915209511522050e+01,1.194201922900332846e+01,-4.051171324118549855e+00,0.000000000000000000e+00,4.800000000000000000e+01,3.675703257242723510e+01,5.000000000000000000e+01
6.400000000000000000e+01,1.000000000000000000e+00,5.500000000000000000e+01,4.676042025272349179e+01,1.233878325824422717e+01,-4.099203510967718955e+00,0.000000000000000000e+00,4.800000000000000000e+01,3.684045148114647361e+01,5.000000000000000000e+01
6.500000000000000000e+01,1.000000000000000000e+00,5.500000000000000000e+01,4.641347419476650771e+01,1.272881513149591548e+01,-4.142289326262423188e+00,0.000000000000000000e+00,4.800000000000000000e+01,3.692343588784155628e+01,5.000000000000000000e+01
6.600000000000000000e+01,1.000000000000000000e+00,5.500000000000000000e+01,4.606833526623340447e+01,1.311241166412760784e+01,-4.180746930361012303e+00,0.000000000000000000e+00,4.800000000000000000e+01,3.700598119354167181e+01,5.000000000000000000e+01
6.700000000000000000e+01,1.000000000000000000e+00,5.500000000000000000e+01,4.572502259461960961e+01,1.348985221112551613e+01,-4.214874805745124853e+00,0.000000000000000000e+00,4.800000000000000000e+01,3.708808329771068202e+01,5.000000000000000000e+01
6.800000000000000000e+01,1.000000000000000000e+00,5.500000000000000711e+01,4.538355323438997857e+01,1.386139973287150085e+01,-4.244952967261478527e+00,0.000000000000000000e+00,4.800000000000000000e+01,3.716973856569294554e+01,5.000000000000000000e+01
6.900000000000000000e+01,1.000000000000000000e+00,5.500000000000000000e+01,4.504394230237434726e+01,1.422730179572657683e+01,-4.271244098100924091e+00,0.000000000000000000e+00,4.800000000000000000e+01,3.725094379820313151e+01,5.000000000000000000e+01
7.000000000000000000e+01,1.000000000000000000e+00,5.500000000000000000e+01,4.470620310466183156e+01,1.458779151140034003e+01,-4.293994616062171588e+00,0.000000000000000000e+00,4.800000000000000000e+01,3.733169620273216083e+01,5.000000000000000000e+01
7.100000000000000000e+01,1.000000000000000000e+00,5.500000000000000000e+01,4.437034725552587133e+01,1.494308841884338435e+01,-4.313435674369256567e+00,0.000000000000000000e+00,4.800000000000000000e+01,3.741199336674943510e+01,5.000000000000000000e+01
7.200000000000000000e+01,1.000000000000000000e+00,5.500000000000000000e+01,4.403638478887837948e+01,1.529339931217274540e+01,-4.329784101051124878e+00,0.000000000000000000e+00,4.800000000000000000e+01,3.749183323258913703e+01,5.000000000000000000e+01
7.300000000000000000e+01,1.000000000000000000e+00,5.500000000000000000e+01,4.370432426271963067e+01,1.563891901792771044e+01,-4.343243280647341109e+00,0.000000000000000000e+00,4.800000000000000000e+01,3.757121407391510814e+01,5.000000000000000000e+01
7.400000000000000000e+01,1.000000000000000000e+00,5.500000000000000000e+01,4.337417285702276359e+01,1.597983112474993028e+01,-4.354003981772693876e+00,0.000000000000000000e+00,4.800000000000000000e+01,3.765013447366575861e+01,5.000000000000000000e+01
7.500000000000000000e+01,1.000000000000000000e+00,5.500000000000000711e+01,4.304593646546274499e+01,1.631630866839625682e+01,-4.362245133859000923e+00,0.000000000000000000e+00,4.800000000000000000e+01,3.772859330338634720e+01,5.000000000000000000e+01
7.600000000000000000e+01,1.000000000000000000e+00,5.500000000000000000e+01,4.271961978137504445e+01,1.664851477481335706e+01,-4.368134556188401518e+00,0.000000000000000000e+00,4.800000000000000000e+01,3.780658970386186013e+01,5.000000000000000000e+01
7.700000000000000000e+01,1.000000000000000000e+00,5.500000000000000000e+01,4.239522637830511087e+01,1.697660326383731189e+01,-4.371829642142421868e+00,0.000000000000000000e+00,4.800000000000000000e+01,3.788412306696919529e+01,5.000000000000000000e+01
7.800000000000000000e+01,1.000000000000000000e+00,5.500000000000000711e+01,4.207275878548662718e+01,1.730071921592584872e+01,-4.373478001412475002e+00,0.000000000000000000e+00,4.800000000000000000e+01,3.796119301867237539e+01,5.000000000000000000e+01
7.900000000000000000e+01,1.000000000000000000e+00,5.500000000000000000e+01,4.175221855856578657e+01,1.762099950418347305e+01,-4.373218062749257840e+00,0.000000000000000000e+00,4.800000000000000000e+01,3.803779940308918839e+01,5.000000000000000000e+01
8.000000000000000000e+01,1.000000000000000000e+00,5.500000000000000000e+01,4.143360634586944258e+01,1.793757329380100174e+01,-4.371179639670444317e+00,0.000000000000000000e+00,4.800000000000000000e+01,3.811394226756245018e+01,5.000000000000000000e+01
8.100000000000000000e+01,1.000000000000000000e+00,5.500000000000000000e+01,4.111692195049496235e+01,1.825056251090439474e+01,-4.367484461399356199e+00,0.000000000000000000e+00,4.800000000000000000e+01,3.818962184867280740e+01,5.000000000000000000e+01
8.200000000000000000e+01,1.000000000000000000e+00,5.500000000000000000e+01,4.080216438848409410e+01,1.856008228268226290e+01,-4.362246671166357892e+00,0.000000000000000000e+00,4.800000000000000000e+01,3.826483855913430432e+01,5.000000000000000000e+01
8.300000000000000000e+01,1.000000000000000000e+00,5.500000000000000000e+01,4.048933194332541063e+01,1.886624135055032880e+01,-4.355573293875738550e+00,0.000000000000000000e+00,4.800000000000000000e+01,3.833959297551752599e+01,5.000000000000000000e+01
8.400000000000000000e+01,1.000000000000000000e+00,5.500000000000000000e+01,4.017842221701473449e+01,1.916914245800314731e+01,-4.347564675017881797e+00,0.000000000000000000e+00,4.800000000000000000e+01,3.841388582674835561e+01,5.000000000000000000e+01
8.500000000000000000e+01,1.000000000000000000e+00,5.500000000000000000e+01,3.986943217788974891e+01,1.946888271470077214e+01,-4.338314892590520166e+00,0.000000000000000000e+00,4.800000000000000000e+01,3.848771798333406480e+01,5.000000000000000000e+01
8.600000000000000000e+01,1.000000000000000000e+00,5.500000000000000000e+01,3.956235820543957971e+01,1.976555393824706286e+01,-4.327912143686642565e+00,0.000000000000000000e+00,4.800000000000000000e+01,3.856109044727099189e+01,5.000000000000000000e+01
8.700000000000000000e+01,1.000000000000000000e+00,5.500000000000000000e+01,3.925719613227957439e+01,2.005924297502354392e+01,-4.316439107303118305e+00,0.000000000000000000e+00,4.800000000000000000e+01,3.863400434259129668e+01,5.000000000000000000e+01
8.800000000000000000e+01,1.000000000000000000e+00,5.499999999999999289e+01,3.895394128346813289e+01,2.035003200136231882e+01,-4.303973284830452606e+00,0.000000000000000000e+00,4.800000000000000000e+01,3.870646090650873816e+01,5.000000000000000000e+01
8.900000000000000000e+01,1.000000000000000000e+00,5.500000000000000000e+01,3.865258851333212675e+01,2.063799880626167038e+01,-4.290587319593798021e+00,0.000000000000000000e+00,4.800000000000000000e+01,3.877846148112598712e+01,5.000000000000000000e+01
9.000000000000000000e+01,1.000000000000000000e+00,5.500000000000000000e+01,3.835313223995689214e+01,2.092321705677475308e+01,-4.276349296731643435e+00,0.000000000000000000e+00,4.800000000000000000e+01,3.885000750566837269e+01,5.000000000000000000e+01
9.100000000000000000e+01,1.000000000000000000e+00,5.500000000000000000e+01,3.805556647748666421e+01,2.120575654713327651e+01,-4.261323024619938948e+00,0.000000000000000000e+00,4.800000000000000000e+01,3.892110050921099429e+01,5.000000000000000000e+01
9.200000000000000000e+01,1.000000000000000000e+00,5.500000000000000000e+01,3.775988486637316299e+01,2.148568343260159708e+01,-4.245568298974758292e+00,0.000000000000000000e+00,4.800000000000000000e+01,3.899174210386843242e+01,5.000000000000000000e+01
9.300000000000000000e+01,1.000000000000000000e+00,5.500000000000000000e+01,3.746608070170010762e+01,2.176306044899794756e+01,-4.229141150698053409e+00,0.000000000000000000e+00,4.800000000000000000e+01,3.906193397841803261e+01,5.000000000000000000e+01
9.400000000000000000e+01,1.000000000000000000e+00,5.500000000000000000e+01,3.717414695970452954e+01,2.203794711876056311e+01,-4.212094078465091762e+00,0.000000000000000000e+00,4.800000000000000000e+01,3.913167789232960558e+01,5.000000000000000000e+01
9.500000000000000000e+01,1.000000000000000000e+00,5.500000000000000000e+01,3.688407632260769731e+01,2.231039994438341267e+01,-4.194476266991111757e+00,0.000000000000000000e+00,4.800000000000000000e+01,3.920097567017610629e+01,5.000000000000000000e+01
9.600000000000000000e+01,1.000000000000000000e+00,5.499999999999999289e+01,3.659586120186160940e+01,2.258047258999575391e+01,-4.176333791857364197e+00,0.000000000000000000e+00,4.800000000000000000e+01,3.926982919640143166e+01,5.000000000000000000e+01
9.700000000000000000e+01,1.000000000000000000e+00,5.500000000000000000e+01,3.630949375991009731e+01,2.284821605181254256e+01,-4.157709811722639870e+00,0.000000000000000000e+00,4.800000000000000000e+01,3.933824041042299058e+01,5.000000000000000000e+01
9.800000000000000000e+01,1.000000000000000000e+00,5.500000000000000000e+01,3.602496593055769125e+01,2.311367881813811209e+01,-4.138644748695801567e+00,0.000000000000000000e+00,4.800000000000000000e+01,3.940621130204795008e+01,5.000000000000000000e+01
9.900000000000000000e+01,1.000000000000000000e+00,5.500000000000000000e+01,3.574226943803378020e+01,2.337690701956289985e+01,-4.119176457596680940e+00,0.000000000000000000e+00,4.800000000000000000e+01,3.947374390718372439e+01,5.000000000000000000e+01
1.000000000000000000e+02,1.000000000000000000e+00,5.500000000000000000e+01,3.546139581483306102e+01,2.363794456995637461e+01,-4.099340384789435632e+00,0.000000000000000000e+00,4.800000000000000000e+01,3.954084030382399817e+01,5.000000000000000000e+01
1.010000000000000000e+02,1.000000000000000000e+00,5.500000000000000000e+01,3.518233641840999582e+01,2.389683329881851748e+01,-4.079169717228513292e+00,0.000000000000000000e+00,4.800000000000000000e+01,3.960750260829325953e+01,5.000000000000000000e+01
1.020000000000000000e+02,1.000000000000000000e+00,5.500000000000000000e+01,3.490508244679810446e+01,2.415361307552204551e+01,-4.058695522320151738e+00,0.000000000000000000e+00,4.800000000000000000e+01,3.967373297173347879e+01,5.000000000000000000e+01
1.030000000000000000e+02,1.000000000000000000e+00,5.500000000000000000e+01,3.462962495322215517e+01,2.440832192594153938e+01,-4.037946879163694547e+00,0.000000000000000000e+00,4.800000000000000000e+01,3.973953357681775600e+01,5.000000000000000000e+01
1.040000000000000000e+02,1.000000000000000000e+00,5.500000000000000000e+01,3.435595485976635644e+01,2.466099614193667833e+01,-4.016951001703034763e+00,0.000000000000000000e+00,4.800000000000000000e+01,3.980490663467683987e+01,5.000000000000000000e+01
1.050000000000000000e+02,1.000000000000000000e+00,5.500000000000000000e+01,3.408406297015725528e+01,2.491167038412918799e+01,-3.995733354286444161e+00,0.000000000000000000e+00,4.800000000000000000e+01,3.986985438202498244e+01,5.000000000000000000e+01
1.060000000000000000e+02,1.000000000000000000e+00,5.500000000000000000e+01,3.381393998171748905e+01,2.516037777838367973e+01,-3.974317760101170105e+00,0.000000000000000000e+00,4.800000000000000000e+01,3.993437907847273038e+01,5.000000000000000000e+01
1.070000000000000000e+02,1.000000000000000000e+00,5.500000000000000000e+01,3.354557649654216078e+01,2.540715000637954546e+01,-3.952726502921705354e+00,0.000000000000000000e+00,4.800000000000000000e+01,3.999848300401492907e+01,5.000000000000000000e+01
1.080000000000000000e+02,1.000000000000000000e+00,5.500000000000000000e+01,3.327896303194639671e+01,2.565201739063687114e+01,-3.930980422583267853e+00,0.000000000000000000e+00,4.800000000000000000e+01,4.006216845668285487e+01,5.000000000000000000e+01
1.090000000000000000e+02,1.000000000000000000e+00,5.500000000000000000e+01,3.301409003023033506e+01,2.589500897433603654e+01,-3.909099004566370272e+00,0.000000000000000000e+00,4.800000000000000000e+01,4.012543775035026528e+01,5.000000000000000000e+01
1.100000000000000000e+02,1.000000000000000000e+00,5.500000000000000000e+01,3.275094786780393719e+01,2.613615259625143850e+01,-3.887100464055375681e+00,0.000000000000000000e+00,4.800000000000000000e+01,4.018829321268366073e+01,5.000000000000000000e+01
1.110000000000000000e+02,1.000000000000000000e+00,5.500000000000000000e+01,3.248952686371201537e+01,2.637547496109907996e+01,-3.865001824811095332e+00,0.000000000000000000e+00,4.800000000000000000e+01,4.025073718322767036e+01,5.000000000000000000e+01
1.120000000000000000e+02,1.000000000000000000e+00,5.500000000000000711e+01,3.222981728759729236e+01,2.661300170557933953e+01,-3.842818993176631004e+00,0.000000000000000000e+00,4.800000000000000000e+01,4.031277201161708490e+01,5.000000000000000000e+01
1.130000000000000000e+02,1.000000000000000000e+00,5.500000000000000000e+01,3.197180936713666455e+01,2.684875746037955935e+01,-3.820566827516223007e+00,0.000000000000000000e+00,4.800000000000000000e+01,4.037440005590762837e+01,5.000000000000000000e+01
1.140000000000000000e+02,1.000000000000000000e+00,5.500000000000000000e+01,3.171549329498369119e+01,2.708276590838488929e+01,-3.798259203368580028e+00,0.000000000000000000e+00,4.800000000000000000e+01,4.043562368101795101e+01,5.000000000000000000e+01
1.150000000000000000e+02,1.000000000000000000e+00,5.500000000000000000e+01,3.146085923524845640e+01,2.731504983932998698e+01,-3.775909074578441604e+00,0.000000000000000000e+00,4.800000000000000000e+01,4.049644525727578781e+01,5.000000000000000000e+01
1.160000000000000000e+02,1.000000000000000000e+00,5.500000000000000711e+01,3.120789732954421325e+01,2.754563120110967844e+01,-3.753528530653891249e+00,0.000000000000000000e+00,4.800000000000000000e+01,4.055686715906188766e+01,5.000000000000000000e+01
1.170000000000000000e+02,1.000000000000000000e+00,5.500000000000000000e+01,3.095659770262740906e+01,2.777453114795517664e+01,-3.731128850582585699e+00,0.000000000000000000e+00,4.800000000000000000e+01,4.061689176354538233e+01,5.000000000000000000e+01
1.180000000000000000e+02,1.000000000000000000e+00,5.500000000000000000e+01,3.070695046765737501e+01,2.800177008566699399e+01,-3.708720553324368119e+00,0.000000000000000000e+00,4.800000000000000000e+01,4.067652144950497473e+01,5.000000000000000000e+01
1.190000000000000000e+02,1.000000000000000000e+00,5.499999999999999289e+01,3.045894573109909587e+01,2.822736771408654022e+01,-3.686313445185637860e+00,0.000000000000000000e+00,4.800000000000000000e+01,4.073575859623042561e+01,5.000000000000000000e+01
1.200000000000000000e+02,1.000000000000000000e+00,5.500000000000000000e+01,3.021257359729204239e+01,2.845134306697514148e+01,-3.663916664267185208e+00,0.000000000000000000e+00,4.800000000000000000e+01,4.079460558249935787e+01,5.000000000000000000e+01
1.210000000000000000e+02,1.000000000000000000e+00,5.500000000000000000e+01,2.996782417270568999e+01,2.867371454946051301e+01,-3.641538722166204778e+00,0.000000000000000000e+00,4.800000000000000000e+01,4.085306478562459631e+01,5.000000000000000000e+01
1.220000000000000000e+02,1.000000000000000000e+00,5.500000000000000000e+01,2.972468756990174299e+01,2.889449997319986352e+01,-3.619187543101606064e+00,0.000000000000000000e+00,4.800000000000000000e+01,4.091113858056759511e+01,5.000000000000000000e+01
1.230000000000000000e+02,1.000000000000000000e+00,5.500000000000000000e+01,2.948315391122144291e+01,2.911371658940004892e+01,-3.596870500621490940e+00,0.000000000000000000e+00,4.800000000000000000e+01,4.096882933911372504e+01,5.000000000000000000e+01
1.240000000000000000e+02,1.000000000000000000e+00,5.500000000000000000e+01,2.924321333221561758e+01,2.933138111982603391e+01,-3.574594452041651493e+00,0.000000000000000000e+00,4.800000000000000000e+01,4.102613942910566891e+01,5.000000000000000000e+01
1.250000000000000000e+02,1.000000000000000000e+00,5.500000000000000000e+01,2.900485598483306404e+01,2.954750978592255706e+01,-3.552365770755621099e+00,0.000000000000000000e+00,4.800000000000000000e+01,4.108307121373101012e+01,5.000000000000000000e+01
1.260000000000000000e+02,1.000000000000000000e+00,5.500000000000000000e+01,2.876807204038351173e+01,2.976211833616305924e+01,-3.530190376546571418e+00,0.000000000000000000e+00,4.800000000000000000e+01,4.113962705086082394e+01,5.000000000000000000e+01
1.270000000000000000e+02,1.000000000000000000e+00,5.500000000000000711e+01,2.853285169228848872e+01,2.997522207173676279e+01,-3.508073764025250174e+00,0.000000000000000000e+00,4.800000000000000000e+01,4.119580929243588940e+01,5.000000000000000000e+01
1.280000000000000000e+02,1.000000000000000000e+00,5.500000000000000711e+01,2.829918515863410278e+01,3.018683587067482321e+01,-3.486021029308925545e+00,0.000000000000000000e+00,4.800000000000000000e+01,4.125162028389753743e+01,5.000000000000000000e+01
1.290000000000000000e+02,1.000000000000000000e+00,5.500000000000000000e+01,2.806706268453820030e+01,3.039697421051178949e+01,-3.464036895049989351e+00,0.000000000000000000e+00,4.800000000000000000e+01,4.130706236366035000e+01,5.000000000000000000e+01
1.300000000000000000e+02,1.000000000000000000e+00,5.500000000000000000e+01,2.783647454434345292e+01,3.060565118957276098e+01,-3.442125733916212127e+00,0.000000000000000000e+00,4.800000000000000000e+01,4.136213786262398173e+01,5.000000000000000000e+01
1.310000000000000000e+02,1.000000000000000000e+00,5.500000000000000000e+01,2.760741104364772625e+01,3.081288054697017031e+01,-3.420291590617895672e+00,0.000000000000000000e+00,4.800000000000000000e+01,4.141684910372171657e+01,5.000000000000000000e+01
1.320000000000000000e+02,1.000000000000000000e+00,5.500000000000000000e+01,2.737986252118167130e+01,3.101867568139030951e+01,-3.398538202571980804e+00,0.000000000000000000e+00,4.800000000000000000e+01,4.147119840150324421e+01,5.000000000000000000e+01
1.330000000000000000e+02,1.000000000000000000e+00,5.500000000000000000e+01,2.715381935054399776e+01,3.122304966874252230e+01,-3.376869019286519169e+00,0.000000000000000000e+00,4.800000000000000000e+01,4.152518806174975907e+01,5.000000000000000000e+01
1.340000000000000000e+02,1.000000000000000000e+00,5.500000000000000000e+01,2.692927194180229833e+01,3.142601527874331069e+01,-3.355287220545608573e+00,0.000000000000000000e+00,4.800000000000000000e+01,4.157882038111895895e+01,5.000000000000000000e+01
1.350000000000000000e+02,1.000000000000000000e+00,5.500000000000000000e+01,2.670621074296953523e+01,3.162758499049784788e+01,-3.333795733467384448e+00,0.000000000000000000e+00,4.800000000000000000e+01,4.163209764681842984e+01,5.000000000000000000e+01
1.360000000000000000e+02,1.000000000000000000e+00,5.499999999999999289e+01,2.648462624136246291e+01,3.182777100714375607e+01,-3.312397248506219860e+00,0.000000000000000000e+00,4.800000000000000000e+01,4.168502213630523556e+01,5.000000000000000000e+01
1.370000000000000000e+02,1.000000000000000000e+00,5.500000000000000000e+01,2.626450896485104636e+01,3.202658526961179319e+01,-3.291094234462837331e+00,0.000000000000000000e+00,4.800000000000000000e+01,4.173759611701033378e+01,5.000000000000000000e+01
1.380000000000000000e+02,1.000000000000000000e+00,5.500000000000000000e+01,2.604584948300465186e+01,3.222403946956013954e+01,-3.269888952564792728e+00,0.000000000000000000e+00,4.800000000000000000e+01,4.178982184608598516e+01,5.000000000000000000e+01
1.390000000000000000e+02,1.000000000000000000e+00,5.500000000000000000e+01,2.582863840814258083e+01,3.242014506153117992e+01,-3.248783469673761193e+00,0.000000000000000000e+00,4.800000000000000000e+01,4.184170157017487668e+01,5.000000000000000000e+01
1.400000000000000000e+02,1.000000000000000000e+00,5.500000000000000711e+01,2.561286639629431150e+01,3.261491327438003651e+01,-3.227779670674344903e+00,0.000000000000000000e+00,4.800000000000000000e+01,4.189323752519945288e+01,5.000000000000000000e+01
1.410000000000000000e+02,1.000000000000000000e+00,5.500000000000000000e+01,2.539852414807569403e+01,3.280835512201880988e+01,-3.206879270094503021e+00,0.000000000000000000e+00,4.800000000000000000e+01,4.194443193617013321e+01,5.000000000000000000e+01
1.420000000000000000e+02,1.000000000000000000e+00,5.499999999999999289e+01,2.518560240948657380e+01,3.300048141351842190e+01,-3.186083823004996596e+00,0.000000000000000000e+00,4.800000000000000000e+01,4.199528701701132150e+01,5.000000000000000000e+01
1.430000000000000000e+02,1.000000000000000000e+00,5.500000000000000711e+01,2.497409197263444369e+01,3.319130276260843715e+01,-3.165394735242878177e+00,0.000000000000000000e+00,4.800000000000000000e+01,4.204580497040391407e+01,5.000000000000000000e+01
